gene_name	rep	condition	total	sup	pel
ENSG00000101337.15	2	1	9241	10037	4118
ENSG00000101343.14	2	1	3167	1599	1251
ENSG00000101346.13	2	1	3830	5008	1805
ENSG00000101347.9	2	1	5807	4057	1755
ENSG00000101350.7	2	1	8618	6983	2350
ENSG00000101353.14	2	1	126	113	82
ENSG00000101361.16	2	1	14693	19735	29153.89
ENSG00000101363.12	2	1	2402	3119	1050
ENSG00000101365.20	2	1	11595	13900	11269
ENSG00000101367.8	2	1	15862	7926	3390
ENSG00000101384.12	2	1	1497	1539	2138
ENSG00000101391.20	2	1	2349	2921	1991
ENSG00000101400.5	2	1	57	131	29
ENSG00000101407.12	2	1	4590	4306	1758
ENSG00000101412.12	2	1	2299	3878	4683
ENSG00000101413.11	2	1	7067	5147	2413
ENSG00000101417.11	2	1	581	645	234
ENSG00000101421.3	2	1	5160	4009	998
ENSG00000101439.8	2	1	791	1664	275
ENSG00000101442.9	2	1	1950	1963	2357
ENSG00000101444.12	2	1	22434	36792	13650
ENSG00000101445.9	2	1	21224	28638	11493
ENSG00000101447.14	2	1	4221	3951	2617
ENSG00000101452.14	2	1	3661	3474	3397
ENSG00000101457.12	2	1	2008	2738	703
ENSG00000101464.10	2	1	5593	4266	1165
ENSG00000101473.16	2	1	2382	4699	2300
ENSG00000101474.11	2	1	4290	4477	2147
ENSG00000101493.10	2	1	2253	2069	4043
ENSG00000101544.8	2	1	2498	2596	1396
ENSG00000101546.12	2	1	2504	2296.98	1689.98
ENSG00000101557.14	2	1	5622	2015	1860
ENSG00000101558.13	2	1	14351.93	6582	4086
ENSG00000101574.14	2	1	1718	675	688
ENSG00000101577.9	2	1	7210	5554	3887
ENSG00000101596.15	2	1	16754	4718	7915
ENSG00000101605.12	2	1	82	44	78
ENSG00000101608.12	2	1	26462.98	12114	4344
ENSG00000101624.10	2	1	1770	943	630
ENSG00000101639.18	2	1	15637	8349	14573
ENSG00000101654.17	2	1	10180	5580	8847.61
ENSG00000101665.9	2	1	2808	3016	2240
ENSG00000101680.14	2	1	530	503	1352
ENSG00000101695.8	2	1	254.4	150.09	34.65
ENSG00000101745.16	2	1	3460	905	3445
ENSG00000101746.15	2	1	528	260	131
ENSG00000101751.10	2	1	1996	701	1686
ENSG00000101752.11	2	1	9300	2597	4428
ENSG00000101773.18	2	1	6401	2194	1023
ENSG00000101782.14	2	1	9769	3843	3030
ENSG00000101811.13	2	1	3906	4224	2706.99
ENSG00000101843.18	2	1	8207	3831	1363
ENSG00000101844.17	2	1	1871	802	706
ENSG00000101846.6	2	1	6804	5390	2037
ENSG00000101849.16	2	1	3538	4517	2221
ENSG00000101856.9	2	1	4589	3340	904
ENSG00000101868.10	2	1	2630	1686	1500
ENSG00000101871.14	2	1	25	23	32
ENSG00000101882.9	2	1	1180	996	456
ENSG00000101883.4	2	1	83	53	72
ENSG00000101888.11	2	1	4032	989	250
ENSG00000101898.6	2	1	70.7	26.2	105.85
ENSG00000101901.11	2	1	6148	3649	4203
ENSG00000101911.12	2	1	7908	5838	2087
ENSG00000101928.12	2	1	487	146	73
ENSG00000101935.9	2	1	1559	714	912
ENSG00000101938.14	2	1	35	18	18
ENSG00000101940.17	2	1	1348	3644	5697
ENSG00000101945.16	2	1	1488	2495	2241
ENSG00000101955.14	2	1	19	8	8
ENSG00000101966.12	2	1	4380.38	1687	685
ENSG00000101972.18	2	1	19748	6196	3290
ENSG00000101974.14	2	1	10370	3363	3475
ENSG00000101977.20	2	1	404	60	471
ENSG00000101986.11	2	1	164	248	569
ENSG00000101997.12	2	1	1624	1991	2956
ENSG00000102001.12	2	1	27	27	85
ENSG00000102003.10	2	1	105	112	51
ENSG00000102007.10	2	1	3746	5971	649
ENSG00000102024.17	2	1	8055	2424	1746
ENSG00000102030.15	2	1	1687.97	3318.55	1520.69
ENSG00000102032.12	2	1	95	133	107
ENSG00000102034.16	2	1	6669	7656	3463
ENSG00000102038.15	2	1	44	21	17
ENSG00000102043.15	2	1	299	203	141
ENSG00000102048.15	2	1	254	207	72
ENSG00000102054.17	2	1	26147	16823	8685
ENSG00000102057.9	2	1	158	190	1336
ENSG00000102078.15	2	1	692	246	403
ENSG00000102081.14	2	1	4699	1242	2962
ENSG00000102096.9	2	1	8390	7118	3601
ENSG00000102098.17	2	1	350	148	167
ENSG00000102100.15	2	1	1178	1992	1122
ENSG00000102103.15	2	1	2377	2708	2781
ENSG00000102104.8	2	1	33	29	12
ENSG00000102119.10	2	1	1068	2086	1377
ENSG00000102125.15	2	1	1242	1896	4708.06
ENSG00000102144.14	2	1	233589.19	167124	51482.86
ENSG00000102158.19	2	1	7159	3557	914
ENSG00000102172.15	2	1	6143.65	4272.94	1464.96
ENSG00000102174.8	2	1	25734	11004	9384
ENSG00000102178.12	2	1	2356	5581	1456
ENSG00000102181.20	2	1	2336	2954	1529
ENSG00000102189.16	2	1	4337	847	2170
ENSG00000102218.5	2	1	2204	871	211
ENSG00000102221.13	2	1	2975	1533	1250
ENSG00000102225.15	2	1	6827	11843	11959
ENSG00000102226.9	2	1	2882	2897	3425
ENSG00000102241.11	2	1	273	89	173
ENSG00000102265.11	2	1	4134	7428	953.25
ENSG00000102309.12	2	1	777	242	174
ENSG00000102312.21	2	1	965	1581	2123
ENSG00000102316.16	2	1	3704	4471	2274
ENSG00000102317.17	2	1	13414	10702	4969
ENSG00000102349.17	2	1	5245	3380	5246
ENSG00000102383.13	2	1	31	17	12
ENSG00000102384.13	2	1	2260	993	785
ENSG00000102385.12	2	1	128	127	413
ENSG00000102390.10	2	1	1876	1315	314
ENSG00000102393.10	2	1	1510	1080	714
ENSG00000102401.19	2	1	4026	1538	1986
ENSG00000102409.9	2	1	50	12	12
ENSG00000102445.18	2	1	94	102	118
ENSG00000102466.15	2	1	150	72	34
ENSG00000102471.14	2	1	6492	2840	1318
ENSG00000102524.11	2	1	5773	2064	829.98
ENSG00000102531.16	2	1	14759	6348	6762
ENSG00000102543.14	2	1	484	176	189
ENSG00000102547.18	2	1	374	200	80
ENSG00000102554.13	2	1	55	46	24
ENSG00000102572.14	2	1	7559	5887	5069
ENSG00000102575.11	2	1	373	591	182
ENSG00000102580.14	2	1	4126	1950	907
ENSG00000102595.19	2	1	3753	778	3509
ENSG00000102606.18	2	1	8606	5236	13056
ENSG00000102678.6	2	1	12	8	13
ENSG00000102699.5	2	1	13201.98	9688.98	8874
ENSG00000102710.19	2	1	7095	4051	3703
ENSG00000102738.7	2	1	2387	1074	1025
ENSG00000102743.14	2	1	709	603	167
ENSG00000102753.9	2	1	6946	4200	1941
ENSG00000102755.11	2	1	1549	680	567
ENSG00000102763.17	2	1	6271	2316	7614
ENSG00000102780.16	2	1	6686	1786	5561.99
ENSG00000102781.13	2	1	1380	599	447
ENSG00000102786.14	2	1	5414.99	1980	3118
ENSG00000102796.10	2	1	269.27	271.94	282.17
ENSG00000102804.14	2	1	52	35	57
ENSG00000102805.14	2	1	3136.08	1122	2330
ENSG00000102837.6	2	1	41	12	39
ENSG00000102858.12	2	1	645	1236	3735
ENSG00000102870.5	2	1	38	37	84
ENSG00000102871.15	2	1	1594	3405	2099
ENSG00000102878.16	2	1	441.66	474.59	3561.46
ENSG00000102879.15	2	1	54110	163993.65	86137.39
ENSG00000102882.11	2	1	2695	2713	1576
ENSG00000102886.14	2	1	67	42	374
ENSG00000102890.14	2	1	274	491	2392
ENSG00000102893.15	2	1	10221	5514	4493
ENSG00000102897.9	2	1	3461	1583	545
ENSG00000102898.11	2	1	7304	11688	2972.97
ENSG00000102900.12	2	1	7605	10737	5086
ENSG00000102901.12	2	1	2216	3742	14763
ENSG00000102904.14	2	1	8	14	91
ENSG00000102908.20	2	1	17151.78	5651.31	11918.43
ENSG00000102910.13	2	1	10581	7760	4774
ENSG00000102921.7	2	1	5141	3105	1802
ENSG00000102931.7	2	1	6051	3790	937
ENSG00000102934.9	2	1	445	577	110
ENSG00000102962.4	2	1	5802	5341	1579
ENSG00000102967.11	2	1	1851	2359	823
ENSG00000102974.15	2	1	7376	6090	2303
ENSG00000102977.14	2	1	895	1505	2723
ENSG00000102978.12	2	1	7220	7339	3021
ENSG00000102981.9	2	1	112	365	107
ENSG00000102984.14	2	1	540	554	386
ENSG00000103005.11	2	1	4758	5196	2325
ENSG00000103018.16	2	1	18580	10603	2215
ENSG00000103021.9	2	1	145	92	38
ENSG00000103024.7	2	1	541	2036	2461
ENSG00000103034.14	2	1	209	365	594
ENSG00000103035.10	2	1	7704	6105	1806
ENSG00000103037.11	2	1	1129	802	1603
ENSG00000103042.8	2	1	483	775	439
ENSG00000103043.14	2	1	2036	2765	4571
ENSG00000103044.10	2	1	46	46	61
ENSG00000103047.7	2	1	1420	1307	559
ENSG00000103051.18	2	1	4435	4936	10504
ENSG00000103061.12	2	1	2612	1723	2379
ENSG00000103064.14	2	1	10792	8551	15874.63
ENSG00000103066.12	2	1	804	1076	638
ENSG00000103091.14	2	1	6013	5848	5510
ENSG00000103111.14	2	1	3822	5618	3889
ENSG00000103121.8	2	1	5939	2732	1242
ENSG00000103126.14	2	1	1116	2566	3653
ENSG00000103145.10	2	1	406	1241	495.99
ENSG00000103148.15	2	1	467	780	2815
ENSG00000103150.5	2	1	372.12	556	619
ENSG00000103152.11	2	1	1823	6903	1965
ENSG00000103160.11	2	1	1802	836	865
ENSG00000103168.16	2	1	1148	2067	14740
ENSG00000103174.12	2	1	211	625	612
ENSG00000103187.7	2	1	17950	22256	8658.02
ENSG00000103194.15	2	1	8570.99	7473.98	3821.98
ENSG00000103196.11	2	1	48	40	15
ENSG00000103197.17	2	1	2294	3225	19684
ENSG00000103199.13	2	1	761	1150	985
ENSG00000103202.12	2	1	518	922.65	290.24
ENSG00000103222.18	2	1	6998	7496	12419
ENSG00000103226.17	2	1	3068.11	2088.15	2925.44
ENSG00000103227.18	2	1	44	66	216
ENSG00000103245.13	2	1	1656	2979	6056
ENSG00000103248.18	2	1	1440	1451	3222
ENSG00000103249.17	2	1	1378	2321	19365
ENSG00000103253.18	2	1	744	3451	7365
ENSG00000103254.9	2	1	233	1572	1404
ENSG00000103257.8	2	1	1898.52	3593.08	3779.04
ENSG00000103260.8	2	1	177	568	381
ENSG00000103264.17	2	1	2134.61	2739.43	3322.54
ENSG00000103266.10	2	1	2126	3862	2212
ENSG00000103269.13	2	1	50	111	1719
ENSG00000103274.10	2	1	4146	4590	1408
ENSG00000103275.19	2	1	13205	10776	7114.85
ENSG00000103316.10	2	1	15	20	13
ENSG00000103319.11	2	1	6890	4858	4725.29
ENSG00000103326.11	2	1	1846	5014	13499
ENSG00000103335.22	2	1	3853	8217	41194.99
ENSG00000103342.12	2	1	12798	5125	3718
ENSG00000103343.12	2	1	1164	1170	615
ENSG00000103351.12	2	1	737	329	244.41
ENSG00000103353.15	2	1	8524	6768	3347
ENSG00000103356.15	2	1	6473	7177	3339
ENSG00000103363.14	2	1	5240	12805	1854
ENSG00000103365.15	2	1	16822	17939	15538
ENSG00000103381.11	2	1	2149	2703	922
ENSG00000103404.14	2	1	2301.09	1645.37	2255.66
ENSG00000103415.11	2	1	3558	5551	1405
ENSG00000103423.13	2	1	5217	7563	4995.96
ENSG00000103426.12	2	1	8.62	21.31	104.74
ENSG00000103429.10	2	1	5539	4418	779
ENSG00000103449.11	2	1	11	17	8
ENSG00000103472.10	2	1	527.79	270.49	1034.86
ENSG00000103479.15	2	1	18951	8909	11402
ENSG00000103485.17	2	1	4028	6693.62	1594.73
ENSG00000103489.11	2	1	3424	3755	2492
ENSG00000103490.13	2	1	832	2402	752
ENSG00000103494.13	2	1	835	376	397
ENSG00000103495.13	2	1	4667	10560	12235
ENSG00000103496.14	2	1	2287	2179	2112
ENSG00000103502.13	2	1	2290	4240	1637
ENSG00000103507.13	2	1	2322	2888	3359
ENSG00000103510.19	2	1	2872	3130	1679
ENSG00000103512.14	2	1	5022.69	4440.38	3984.02
ENSG00000103522.15	2	1	9339	15163	7012.96
ENSG00000103528.16	2	1	277	262	248
ENSG00000103540.16	2	1	7047	3082	2309
ENSG00000103544.14	2	1	2013	2415	1964
ENSG00000103549.21	2	1	6055	8279	6733
ENSG00000103550.13	2	1	2784	2160	1688
ENSG00000103569.9	2	1	482	188	111
ENSG00000103591.12	2	1	3485	2007	868
ENSG00000103599.19	2	1	40	33	16
ENSG00000103642.11	2	1	3455	1065	605
ENSG00000103647.12	2	1	129	170	112
ENSG00000103653.16	2	1	7415	12847	17980
ENSG00000103657.13	2	1	10465	7683	12648
ENSG00000103671.9	2	1	1882	1019	539
ENSG00000103707.9	2	1	1287	956	319
ENSG00000103740.9	2	1	126	118	108
ENSG00000103742.11	2	1	47	56	248
ENSG00000103769.9	2	1	15696	7495	2833
ENSG00000103811.16	2	1	50777	63392	44309.98
ENSG00000103852.12	2	1	344	323	385
ENSG00000103855.17	2	1	97	121	187
ENSG00000103876.12	2	1	2593	3574	1967
ENSG00000103932.11	2	1	1050	1403	2438
ENSG00000103942.12	2	1	282	174	178
ENSG00000103966.10	2	1	14434	20328	5713
ENSG00000103978.15	2	1	3166	1719	1044
ENSG00000103994.17	2	1	12233	7195	3362
ENSG00000103995.13	2	1	1411	617	1546
ENSG00000104044.15	2	1	303	302	550
ENSG00000104047.14	2	1	1742	447	1205
ENSG00000104055.15	2	1	2925	2496	2101
ENSG00000104059.4	2	1	115	115	139
ENSG00000104064.17	2	1	4330	2818	1345
ENSG00000104081.13	2	1	4623	5567	2345
ENSG00000104093.13	2	1	3774	1796	4225
ENSG00000104129.9	2	1	824	1162	893
ENSG00000104131.12	2	1	6692	2188	1300
ENSG00000104133.14	2	1	14104	9093	5833
ENSG00000104140.6	2	1	3335	4174	1321
ENSG00000104142.10	2	1	1973	3706	2154
ENSG00000104147.8	2	1	1643	1311	501
ENSG00000104164.10	2	1	4415	1717	717.16
ENSG00000104177.17	2	1	5505	1081	6231
ENSG00000104205.13	2	1	356.7	142.24	83.5
ENSG00000104218.14	2	1	1856	791	1139
ENSG00000104219.12	2	1	1116	478	284
ENSG00000104221.12	2	1	1257	1514	542
ENSG00000104228.12	2	1	2675	3176	2658
ENSG00000104231.10	2	1	3915	822	806
ENSG00000104290.10	2	1	4351	1538	1459
ENSG00000104299.14	2	1	3653	3345	3286
ENSG00000104312.7	2	1	5395	4295	1464
ENSG00000104313.18	2	1	43	28	25
ENSG00000104320.13	2	1	19553	4859	5255
ENSG00000104324.15	2	1	678	458	159
ENSG00000104325.6	2	1	4014	1694	966
ENSG00000104331.8	2	1	9116	3583	1249
ENSG00000104332.11	2	1	130	77	25
ENSG00000104343.19	2	1	2522.68	644.86	512
ENSG00000104356.10	2	1	4157	3258	1948
ENSG00000104361.9	2	1	2830	1274	1544
ENSG00000104365.14	2	1	8812	7557	24012.92
ENSG00000104375.16	2	1	1199	338	616
ENSG00000104381.12	2	1	2367	993	701
ENSG00000104388.14	2	1	5756	3080	1073
ENSG00000104408.9	2	1	53974.41	15134.62	5336.23
ENSG00000104412.7	2	1	2964	596	561
ENSG00000104419.14	2	1	2583	2243	1534
ENSG00000104427.11	2	1	885	240	366
ENSG00000104432.13	2	1	1491	790	632
ENSG00000104442.9	2	1	5881	1917	834
ENSG00000104450.12	2	1	2142	637	744
ENSG00000104472.9	2	1	2749	2089	321
ENSG00000104490.17	2	1	7770	4453	2116
ENSG00000104497.13	2	1	418	94	112
ENSG00000104517.12	2	1	45887	25149	33168
ENSG00000104518.10	2	1	2233	5473	20200
ENSG00000104522.15	2	1	3726	5661	4364
ENSG00000104524.13	2	1	249	879	968.02
ENSG00000104529.17	2	1	17389	34172	15563
ENSG00000104549.11	2	1	10314	5711	2105
ENSG00000104613.11	2	1	5391	3330	2255
ENSG00000104626.14	2	1	3827	1874	793
ENSG00000104635.13	2	1	3306	2820	1339
ENSG00000104643.9	2	1	3505	1648	1908
ENSG00000104660.18	2	1	2954	1627	670
ENSG00000104671.7	2	1	3311	1653	669
ENSG00000104679.10	2	1	1399	1877	768
ENSG00000104687.13	2	1	6203	5552	1657.42
ENSG00000104689.9	2	1	2658	2111	1077
ENSG00000104691.14	2	1	680	321	460
ENSG00000104695.12	2	1	4292	2336	1127
ENSG00000104714.13	2	1	1930	1370	3149
ENSG00000104723.20	2	1	224	87	67
ENSG00000104731.13	2	1	1968	2938	5113
ENSG00000104738.17	2	1	38592	43199	14860
ENSG00000104756.15	2	1	3887.21	1003.84	1483.18
ENSG00000104763.18	2	1	15348	5609	5146
ENSG00000104765.15	2	1	12410	4533	1729
ENSG00000104774.12	2	1	5661.34	9796.09	12356.92
ENSG00000104783.12	2	1	5381	12504	11010.66
ENSG00000104804.7	2	1	39	24	8
ENSG00000104805.15	2	1	3601	3981	2727.87
ENSG00000104812.14	2	1	7945	10950	4813
ENSG00000104814.12	2	1	22921	18200	24997
ENSG00000104823.8	2	1	6741.28	13449	4169.79
ENSG00000104824.17	2	1	23325.12	21868.93	20675.65
ENSG00000104825.16	2	1	1818	3760	969
ENSG00000104833.11	2	1	38.07	158	98
ENSG00000104835.14	2	1	1550	2902	4130
ENSG00000104852.14	2	1	10952	18069	48106
ENSG00000104853.15	2	1	3574	5722	5210
ENSG00000104856.13	2	1	2274	4823	2738
ENSG00000104859.14	2	1	1647	1562	6892
ENSG00000104863.11	2	1	19	37	44
ENSG00000104866.10	2	1	1406	2700	6521
ENSG00000104870.12	2	1	27	43	21
ENSG00000104872.10	2	1	4458	5624	4681
ENSG00000104880.17	2	1	1967.43	5344.74	5031.66
ENSG00000104881.15	2	1	217	288	697
ENSG00000104883.7	2	1	14	73	26
ENSG00000104884.15	2	1	2270	2559	5534
ENSG00000104885.17	2	1	2439	5097	21444
ENSG00000104886.11	2	1	3060	7923	2829
ENSG00000104888.9	2	1	37	39	69
ENSG00000104889.6	2	1	1617.59	4239.39	1204.95
ENSG00000104894.11	2	1	1666	3658	5998
ENSG00000104897.9	2	1	299	812	2942.26
ENSG00000104899.7	2	1	18	77	1212
ENSG00000104903.4	2	1	44	99	82
ENSG00000104904.12	2	1	31876	54020	15020
ENSG00000104907.12	2	1	2855	5356	15249
ENSG00000104915.14	2	1	2252	3675	3205
ENSG00000104921.14	2	1	26587	40773	17589.99
ENSG00000104936.17	2	1	595.87	1009	5693.3
ENSG00000104946.12	2	1	1987	2445	5186
ENSG00000104951.15	2	1	7553.58	15696	12432.22
ENSG00000104953.19	2	1	593	776	661
ENSG00000104957.13	2	1	1392	2263	5129
ENSG00000104960.15	2	1	1667	2578	7014.98
ENSG00000104964.14	2	1	21202	37581	21883.93
ENSG00000104969.9	2	1	3425	8929	4660
ENSG00000104970.11	2	1	131	98	76
ENSG00000104972.15	2	1	6983.93	11163	9746
ENSG00000104973.17	2	1	1394	1491	5607
ENSG00000104976.11	2	1	631	1329	600
ENSG00000104979.8	2	1	4442	6874	1353
ENSG00000104980.7	2	1	2809	5068	4790
ENSG00000104983.8	2	1	710	950	1504
ENSG00000104998.3	2	1	9814	11830	4208
ENSG00000105011.8	2	1	5791	8593	1832
ENSG00000105053.10	2	1	3072	3060	1749
ENSG00000105058.11	2	1	7202	7191	2140
ENSG00000105063.18	2	1	11414.49	18219.22	12747.17
ENSG00000105072.8	2	1	466	649	790
ENSG00000105085.10	2	1	2269.36	3175.16	1670.33
ENSG00000105088.8	2	1	293	349	61
ENSG00000105122.12	2	1	3266	4838	13430
ENSG00000105127.8	2	1	2984	2833	3704
ENSG00000105135.15	2	1	1785	3617	3872.99
ENSG00000105136.20	2	1	1435.65	812.91	1015.83
ENSG00000105146.12	2	1	36	21	25
ENSG00000105171.9	2	1	3159	2575	1791
ENSG00000105173.13	2	1	1785	1242	1286
ENSG00000105176.17	2	1	10123	3191	2730
ENSG00000105185.11	2	1	4469	2761	2006.56
ENSG00000105186.15	2	1	10469	9117	5059.02
ENSG00000105193.8	2	1	41358.02	131086	21377
ENSG00000105197.10	2	1	5856	8961	3657
ENSG00000105202.8	2	1	26396	32156	6516
ENSG00000105204.13	2	1	158	269	706
ENSG00000105220.15	2	1	16023.89	25576.96	24595.79
ENSG00000105221.16	2	1	14499	24549	26391
ENSG00000105223.19	2	1	2046	2882	1565
ENSG00000105227.14	2	1	187	267	165
ENSG00000105229.6	2	1	539	1423	1249
ENSG00000105245.9	2	1	499	413	1577
ENSG00000105246.5	2	1	14834	22963	5714
ENSG00000105248.15	2	1	1569	2488	1250
ENSG00000105254.11	2	1	3928.98	7235	2362
ENSG00000105255.10	2	1	47	114	123
ENSG00000105258.8	2	1	858	3239	815
ENSG00000105270.14	2	1	72	60	225
ENSG00000105281.12	2	1	6391	10743	3010
ENSG00000105287.12	2	1	1262	1968	5422
ENSG00000105290.11	2	1	90	96	127
ENSG00000105298.13	2	1	1403	2716	4055
ENSG00000105321.13	2	1	229	390	391
ENSG00000105323.16	2	1	8297	7080	4356
ENSG00000105325.13	2	1	2438	4388	7869.79
ENSG00000105327.17	2	1	485	1012	597
ENSG00000105329.9	2	1	699	2109	1194
ENSG00000105339.10	2	1	12725	11451	38841
ENSG00000105341.18	2	1	3210	5937	1915
ENSG00000105355.8	2	1	8447	13624	2155
ENSG00000105357.16	2	1	42	54	41
ENSG00000105364.13	2	1	3583	8270	5875
ENSG00000105369.9	2	1	15758	27479	4354
ENSG00000105371.9	2	1	20	47	23
ENSG00000105372.7	2	1	56426	98772	15087
ENSG00000105373.18	2	1	8632	18674	6051.72
ENSG00000105374.9	2	1	409	1245	222
ENSG00000105376.4	2	1	295	729	5948
ENSG00000105379.9	2	1	2797.12	4770.67	1274.35
ENSG00000105383.14	2	1	1313	880	1099
ENSG00000105393.15	2	1	6143	10422.45	3211
ENSG00000105397.13	2	1	5700	12389	35788
ENSG00000105401.8	2	1	14922	23119	16055
ENSG00000105402.7	2	1	6700.98	12265.21	5354.8
ENSG00000105404.10	2	1	561	1724	424
ENSG00000105426.16	2	1	7529	12168	29617
ENSG00000105429.12	2	1	853	1837	4258.58
ENSG00000105438.8	2	1	3090	3039	1401
ENSG00000105443.14	2	1	2818	3150	4933
ENSG00000105447.12	2	1	3713	6829.99	3183.85
ENSG00000105464.3	2	1	7	7	30
ENSG00000105479.15	2	1	28	31	101
ENSG00000105483.17	2	1	7042	3775	8773
ENSG00000105486.13	2	1	4736	6343	10475
ENSG00000105497.7	2	1	2485	1052	1412
ENSG00000105499.13	2	1	214	170	176
ENSG00000105501.12	2	1	310.1	416.23	193.77
ENSG00000105514.7	2	1	1547.58	1303.12	347
ENSG00000105516.10	2	1	432	531	349
ENSG00000105518.13	2	1	3038.42	5975.88	2078
ENSG00000105519.15	2	1	307	709.23	690
ENSG00000105520.10	2	1	39	83	466
ENSG00000105552.14	2	1	2456	6045	2671
ENSG00000105556.11	2	1	803	1445	2214
ENSG00000105559.11	2	1	75	118	60
ENSG00000105568.17	2	1	19158	30847	14400
ENSG00000105576.15	2	1	11643	16972	27057
ENSG00000105583.10	2	1	3310.09	11727.06	3102.3
ENSG00000105607.12	2	1	2530	5295	4039
ENSG00000105612.8	2	1	3035	5124	371
ENSG00000105617.3	2	1	227	269	160
ENSG00000105618.13	2	1	3224	7211	4796
ENSG00000105619.13	2	1	788	1440	539
ENSG00000105639.18	2	1	6209	8428	12922
ENSG00000105640.12	2	1	32299.79	76919.94	12377.07
ENSG00000105642.15	2	1	88	163	92
ENSG00000105643.9	2	1	668	820	2113
ENSG00000105647.16	2	1	1158.4	1081.84	1329.55
ENSG00000105649.9	2	1	124	253	214
ENSG00000105650.22	2	1	29.03	35.73	60.19
ENSG00000105655.18	2	1	130	243	617
ENSG00000105656.12	2	1	870	1513	2317
ENSG00000105662.15	2	1	81	159	1160.79
ENSG00000105668.7	2	1	109	111	22
ENSG00000105669.13	2	1	8739	20753.98	6747.98
ENSG00000105671.11	2	1	3330	6990	2891
ENSG00000105672.14	2	1	20	44	21
ENSG00000105675.8	2	1	245	415	1287
ENSG00000105676.13	2	1	2344	5999	3512.88
ENSG00000105677.11	2	1	3448	5495	1614
ENSG00000105698.15	2	1	7337	12332	8144
ENSG00000105699.16	2	1	1410	2439	3053
ENSG00000105700.10	2	1	8222	12054	4279
ENSG00000105701.15	2	1	9801	21437	7594.19
ENSG00000105705.15	2	1	2142	2330	3876
ENSG00000105708.8	2	1	851	322	190
ENSG00000105711.11	2	1	16	13	58
ENSG00000105717.13	2	1	731	1184	1208
ENSG00000105722.9	2	1	2563	3579	7537
ENSG00000105723.11	2	1	3735	4489	1720
ENSG00000105726.16	2	1	2531	4464	24631
ENSG00000105732.12	2	1	1289	3156	1729
ENSG00000105738.10	2	1	1393	2512	3074
ENSG00000105750.14	2	1	616	205	134
ENSG00000105755.7	2	1	5962	9917	3617
ENSG00000105771.13	2	1	4019	4495	4381
ENSG00000105778.18	2	1	4560	2920	2272
ENSG00000105792.19	2	1	427	80	490
ENSG00000105793.15	2	1	2864	901	647
ENSG00000105808.17	2	1	1461.75	3003.44	5560.5
ENSG00000105810.9	2	1	25045	15179	10775
ENSG00000105819.13	2	1	11384	6439	3893
ENSG00000105821.14	2	1	2224	699	1661
ENSG00000105825.12	2	1	87	70	26
ENSG00000105829.12	2	1	2722	709	988
ENSG00000105835.11	2	1	28437.94	6701.27	5298.65
ENSG00000105849.5	2	1	5361	1984	1019
ENSG00000105851.10	2	1	1739	1542	761
ENSG00000105852.10	2	1	106	31	75
ENSG00000105854.12	2	1	8406	3447	3397
ENSG00000105855.9	2	1	11174	3648	11821
ENSG00000105856.13	2	1	4162	1916	1135
ENSG00000105865.10	2	1	906	377	328
ENSG00000105866.14	2	1	10605	5758	2347
ENSG00000105875.13	2	1	17525	19513	22090.35
ENSG00000105877.17	2	1	23	10	33
ENSG00000105879.11	2	1	2477	1316	1479
ENSG00000105887.10	2	1	28347.46	10755.87	3802.43
ENSG00000105894.11	2	1	95	56	415
ENSG00000105926.15	2	1	3475	997	1134
ENSG00000105928.14	2	1	2546	2023	1554
ENSG00000105939.12	2	1	9708	6590	3603
ENSG00000105948.13	2	1	516	296	164
ENSG00000105953.14	2	1	6182	10374	10157
ENSG00000105963.14	2	1	1429.17	4711.8	2944.14
ENSG00000105968.18	2	1	12665.99	10742.99	1941
ENSG00000105971.14	2	1	742	534	127
ENSG00000105974.11	2	1	1713	1445	278
ENSG00000105982.16	2	1	165	109	92
ENSG00000105983.20	2	1	4299	2500	2594
ENSG00000105989.9	2	1	32	42	18
ENSG00000105991.8	2	1	201	174	203
ENSG00000105993.14	2	1	5885.08	2569.77	5436.14
ENSG00000106003.12	2	1	47	52	73
ENSG00000106009.15	2	1	1370	3541	12513
ENSG00000106012.17	2	1	535	650	1216
ENSG00000106025.8	2	1	9482	3168	2536.03
ENSG00000106028.10	2	1	6212	2425	2144
ENSG00000106049.8	2	1	3321	1648	591
ENSG00000106052.13	2	1	10477	3032	1532
ENSG00000106069.22	2	1	319	166	79
ENSG00000106077.18	2	1	334	554	177
ENSG00000106080.10	2	1	1421	560	490
ENSG00000106086.19	2	1	4634.05	1563.61	3251.19
ENSG00000106089.11	2	1	126	240	800
ENSG00000106100.10	2	1	2082	2378	2854
ENSG00000106105.13	2	1	16459	8285	4995
ENSG00000106123.11	2	1	113	214	731
ENSG00000106125.14	2	1	48.64	52	51
ENSG00000106133.17	2	1	1145.42	1990.1	7065.19
ENSG00000106144.19	2	1	7532	6062	4085
ENSG00000106153.12	2	1	23184.06	26650.05	7773.49
ENSG00000106211.8	2	1	2814	5836	3034
ENSG00000106244.12	2	1	2607.99	3299	1326
ENSG00000106245.10	2	1	3076	2825	886
ENSG00000106246.17	2	1	962.42	2128.76	1360.05
ENSG00000106261.16	2	1	11591	6683	2790
ENSG00000106263.17	2	1	16954	17938	17544.23
ENSG00000106266.10	2	1	7873	12575	5527
ENSG00000106268.15	2	1	1142	1798	514
ENSG00000106290.14	2	1	562	721	1446
