gene_name	condition_A	condition_B	p.value_frac	p.value_total	gene_count_condition_A	pel_count_condition_A	gene_count_condition_B	pel_count_condition_B
2655	3	1	0.84225	0.2985	3.3400564285668817	-0.7872947496176659	3.428532832766615	-0.9811741336914839
2655	3	2	0.20075	0.82475	3.3400564285668817	-0.7872947496176659	3.187802958006602	-0.6318189860731196
2656	2	1	0.405	0.38325	1.6173575159605407	-0.22436370806160294	1.6705356524601687	-0.16700710935568025
2656	3	1	0.98175	0.27925	1.5411453936379544	0.35984815108407947	1.6705356524601687	-0.16700710935568025
2656	3	2	0.9905	0.3675	1.5411453936379544	0.35984815108407947	1.6173575159605407	-0.22436370806160294
2657	2	1	0.9935	0	2.4315439124964033	0.10837310008180007	3.542685303326438	-0.373306673947026
2657	3	1	0.95825	0	2.912196104776132	-0.021498615902011527	3.542685303326438	-0.373306673947026
2657	3	2	0.268	0.995	2.912196104776132	-0.021498615902011527	2.4315439124964033	0.10837310008180007
2658	2	1	0.104	0.933	4.6338657083631345	-0.8461742264728958	4.394905408957786	-0.6030868370548346
2658	3	1	0.71075	0.312	4.318043992298605	-0.5029871878248912	4.394905408957786	-0.6030868370548346
2658	3	2	0.963	0.02825	4.318043992298605	-0.5029871878248912	4.6338657083631345	-0.8461742264728958
2659	2	1	0.1465	0.873	1.0801829274892825	-0.9698012788530603	0.8430263892226106	-0.6454186387809113
2659	3	1	0.15275	0.96175	1.2168349517491517	-0.961397907089138	0.8430263892226106	-0.6454186387809113
2659	3	2	0.5105	0.75	1.2168349517491517	-0.961397907089138	1.0801829274892825	-0.9698012788530603
2660	2	1	0.022	0.04	4.519848293401512	-0.2139761863363956	4.807815301386196	0.18172786369008054
2660	3	1	0.3185	0.5265	4.8189950780664255	0.09529602603198063	4.807815301386196	0.18172786369008054
2660	3	2	0.947	0.96475	4.8189950780664255	0.09529602603198063	4.519848293401512	-0.2139761863363956
2661	2	1	0.352	0.45225	4.43345006629026	-2.2753699954011033	4.4466641731674565	-2.2119301780717286
2661	3	1	0.15925	0.97375	4.72327199188773	-2.38623309291395	4.4466641731674565	-2.2119301780717286
2661	3	2	0.25875	0.97875	4.72327199188773	-2.38623309291395	4.43345006629026	-2.2753699954011033
2662	2	1	0.99925	0	1.7701200235531296	0.10650914199220093	3.431408007220339	-0.6514230089220754
2662	3	1	1	0	2.5412385763272325	0.10104160419841325	3.431408007220339	-0.6514230089220754
2662	3	2	0.492	1	2.5412385763272325	0.10104160419841325	1.7701200235531296	0.10650914199220093
2663	2	1	0.99975	0	2.6762823903975104	0.12057160668236616	3.4531922920169666	-0.6341493013983368
2663	3	1	7.5e-4	0.97925	3.780946084242541	-1.227687546154004	3.4531922920169666	-0.6341493013983368
2663	3	2	0	1	3.780946084242541	-1.227687546154004	2.6762823903975104	0.12057160668236616
2664	2	1	0.93625	0	2.503961640175571	1.1847982404840862	3.6613691942725772	0.8889564721206384
2664	3	1	0.80625	0.001	3.081535485565972	1.0555799896774882	3.6613691942725772	0.8889564721206384
2664	3	2	0.264	0.99925	3.081535485565972	1.0555799896774882	2.503961640175571	1.1847982404840862
2665	2	1	0.019	1	4.47387584115369	-2.251291728629293	3.7561333711174534	-1.8748153953169635
2665	3	1	0.0935	0.9615	4.0092231890308305	-2.112587955144078	3.7561333711174534	-1.8748153953169635
2665	3	2	0.7805	5e-4	4.0092231890308305	-2.112587955144078	4.47387584115369	-2.251291728629293
2666	2	1	0.56275	1	3.2738551977908505	-0.7506627527277203	1.8431153130735178	-0.7865846406167545
2666	3	1	0.83525	0.99975	2.496126290775219	-0.5668676102575074	1.8431153130735178	-0.7865846406167545
2666	3	2	0.818	0	2.496126290775219	-0.5668676102575074	3.2738551977908505	-0.7506627527277203
2667	2	1	0.68125	0.0485	4.022160073182773	-0.11104670724357987	4.295851888606947	-0.19954269973106542
2667	3	1	0.99675	0.00325	3.796322723109106	0.34125824480034983	4.295851888606947	-0.19954269973106542
2667	3	2	0.98975	0.089	3.796322723109106	0.34125824480034983	4.022160073182773	-0.11104670724357987
2668	2	1	0.99675	0	2.6854368468809477	-0.3958088945514229	3.425081661299995	-0.917413794099859
2668	3	1	0.93275	0.30375	3.343845395906163	-0.650576829578913	3.425081661299995	-0.917413794099859
2668	3	2	0.097	1	3.343845395906163	-0.650576829578913	2.6854368468809477	-0.3958088945514229
2669	2	1	0.9275	0.0125	5.462733077752224	-0.48039889761881155	5.816343897967754	-0.752779548738111
2669	3	1	0.99975	0.02375	5.49455545669552	-0.08696777456833289	5.816343897967754	-0.752779548738111
2669	3	2	0.987	0.59275	5.49455545669552	-0.08696777456833289	5.462733077752224	-0.48039889761881155
2670	2	1	0.746	0.02	2.501190566111335	0.6017333211225195	2.8977342504156445	0.46500343034203323
2670	3	1	0.87525	0.146	2.7000573223023356	0.7007405883202635	2.8977342504156445	0.46500343034203323
2670	3	2	0.6915	0.86025	2.7000573223023356	0.7007405883202635	2.501190566111335	0.6017333211225195
2671	2	1	0.39525	0.99825	3.9579104375464498	-2.2311003246818806	3.5240385737019952	-2.1818783187056083
2671	3	1	0.783	0.999	3.9948409779895933	-2.034360997234058	3.5240385737019952	-2.1818783187056083
2671	3	2	0.85725	0.587	3.9948409779895933	-2.034360997234058	3.9579104375464498	-2.2311003246818806
2672	2	1	0.4745	0.998	5.6765769678555245	-1.9241645399410499	5.244782289431084	-1.914271098347258
2672	3	1	0.73675	0.99725	5.679242708697714	-1.8089780941216245	5.244782289431084	-1.914271098347258
2672	3	2	0.755	0.506	5.679242708697714	-1.8089780941216245	5.6765769678555245	-1.9241645399410499
2673	2	1	0.03175	0.9875	4.555355706212392	-0.39408079244459693	4.1907650592370125	-0.039442229980119856
2673	3	1	0.2575	0.8285	4.3424274243148915	-0.16832808532277707	4.1907650592370125	-0.039442229980119856
2673	3	2	0.89325	0.09225	4.3424274243148915	-0.16832808532277707	4.555355706212392	-0.39408079244459693
2674	2	1	0.874	0.995	0.36597132581773373	-0.5318521653690209	-0.2938624203122329	-1.0632845959328543
2674	3	1	0.97075	0.96125	0.22522242438614365	-0.19668692841524604	-0.2938624203122329	-1.0632845959328543
2674	3	2	0.82125	0.301	0.22522242438614365	-0.19668692841524604	0.36597132581773373	-0.5318521653690209
2675	2	1	0.02825	0.999	4.921235555925263	-2.0572520536641834	4.472306405680652	-1.7216186770482076
2675	3	1	0.40925	0.902	4.6633424526101175	-1.7657574235070346	4.472306405680652	-1.7216186770482076
2675	3	2	0.9545	0.037	4.6633424526101175	-1.7657574235070346	4.921235555925263	-2.0572520536641834
2676	2	1	1	0	0.37939676769761244	-0.21356776105037412	4.142536085456792	-1.4192109086881364
2676	3	1	0.19475	7.5e-4	3.6464156543937847	-1.5798898015409684	4.142536085456792	-1.4192109086881364
2676	3	2	0	1	3.6464156543937847	-1.5798898015409684	0.37939676769761244	-0.21356776105037412
2677	2	1	0.2105	1	-0.24033747009221657	-0.4181299492956957	-2.284547556919768	0.056976920158875996
2677	3	1	0.30475	1	0.17869340429971603	-0.23330635887888518	-2.284547556919768	0.056976920158875996
2677	3	2	0.6895	0.91525	0.17869340429971603	-0.23330635887888518	-0.24033747009221657	-0.4181299492956957
2678	2	1	0.44475	0.473	2.391192703773351	0.0222742937547215	2.4007591128832595	0.050736798989872434
2678	3	1	0.99875	0.00175	1.7750336644197724	0.839100079600255	2.4007591128832595	0.050736798989872434
2678	3	2	0.99925	0.00175	1.7750336644197724	0.839100079600255	2.391192703773351	0.0222742937547215
2679	2	1	0.22575	0.40725	4.003393893315552	-1.1757434952379129	4.041616996874659	-1.0356089576484173
2679	3	1	0.984	0.06525	3.7910066956155752	-0.631519404187293	4.041616996874659	-1.0356089576484173
2679	3	2	0.999	0.0935	3.7910066956155752	-0.631519404187293	4.003393893315552	-1.1757434952379129
2680	2	1	0.7985	0.004	3.0989463139912026	-0.8756027308573368	3.527454415446557	-1.0348490829604713
2680	3	1	0.797	0.59775	3.5629859661311993	-0.877010896070525	3.527454415446557	-1.0348490829604713
2680	3	2	0.496	0.99825	3.5629859661311993	-0.877010896070525	3.0989463139912026	-0.8756027308573368
2681	2	1	0.23625	0	1.1082085321296458	-1.6374970452269442	1.7696091507602865	-1.4131473529805905
2681	3	1	0.51875	0.3155	1.6823462900784976	-1.4024694387851064	1.7696091507602865	-1.4131473529805905
2681	3	2	0.78275	0.9985	1.6823462900784976	-1.4024694387851064	1.1082085321296458	-1.6374970452269442
2682	2	1	0.03225	0.424	3.2738428295634607	-2.284001280448937	3.3026325014981754	-1.897928287907335
2682	3	1	0.86225	0.96875	3.580169119041221	-1.6836734409094976	3.3026325014981754	-1.897928287907335
2682	3	2	0.9975	0.9785	3.580169119041221	-1.6836734409094976	3.2738428295634607	-2.284001280448937
2683	2	1	0.683	0.7045	1.5029575580062744	0.00601571504711039	1.3898140815971987	-0.11283718147733063
2683	3	1	0.8305	0.66975	1.4838483459235574	0.13413834958077947	1.3898140815971987	-0.11283718147733063
2683	3	2	0.69925	0.4665	1.4838483459235574	0.13413834958077947	1.5029575580062744	0.00601571504711039
2684	2	1	0.81875	0	2.83635396888495	-1.1601596055214767	3.6611702431999147	-1.3377840681305044
2684	3	1	0.81575	0.522	3.6672397970626345	-1.1697156567086693	3.6611702431999147	-1.3377840681305044
2684	3	2	0.478	1	3.6672397970626345	-1.1697156567086693	2.83635396888495	-1.1601596055214767
2685	2	1	0.04875	0.00125	4.442511946029422	-1.6171218028635426	4.895033008262132	-1.3120372369470124
2685	3	1	0.82025	0.0025	4.447988776511513	-1.148815718768659	4.895033008262132	-1.3120372369470124
2685	3	2	0.996	0.51275	4.447988776511513	-1.148815718768659	4.442511946029422	-1.6171218028635426
2686	2	1	0.9965	0	3.057210052605918	-1.0421516433030034	3.775285770381166	-1.5916893742918268
2686	3	1	1	0.00925	3.4244933820549655	-0.914727736964096	3.775285770381166	-1.5916893742918268
2686	3	2	0.75575	0.989	3.4244933820549655	-0.914727736964096	3.057210052605918	-1.0421516433030034
2687	2	1	0.994	0	5.755766291246088	-1.0872090368528626	6.300957084590367	-1.5121203061895852
2687	3	1	1	0.00625	5.916929766927682	-0.7995157070845178	6.300957084590367	-1.5121203061895852
2687	3	2	0.9535	0.85625	5.916929766927682	-0.7995157070845178	5.755766291246088	-1.0872090368528626
2688	2	1	0.17025	0	2.977807678405356	-1.5558165034400702	4.915496438228789	-1.383628787065295
2688	3	1	0.11775	0.31725	4.847027534166811	-1.5792267884209248	4.915496438228789	-1.383628787065295
2688	3	2	0.44375	1	4.847027534166811	-1.5792267884209248	2.977807678405356	-1.5558165034400702
2689	2	1	0.24925	0	2.8085476707858295	-1.3599953774739926	4.762976745442039	-1.236540510046364
2689	3	1	0.20125	0.11625	4.5903593234158	-1.3743229094298504	4.762976745442039	-1.236540510046364
2689	3	2	0.4705	1	4.5903593234158	-1.3743229094298504	2.8085476707858295	-1.3599953774739926
2690	2	1	0.76375	0.0185	2.96871609872845	-0.2805394556343015	3.3167542167984756	-0.42256447283507104
2690	3	1	0.99975	5e-4	2.694211697621546	0.26639791704938065	3.3167542167984756	-0.42256447283507104
2690	3	2	0.99375	0.064	2.694211697621546	0.26639791704938065	2.96871609872845	-0.2805394556343015
2691	2	1	0.204	0.09675	5.08831618012691	-1.8423587132897619	5.275275164060458	-1.7049267870339675
2691	3	1	0.27325	0.97625	5.569276230492532	-1.8103138340877567	5.275275164060458	-1.7049267870339675
2691	3	2	0.578	0.9995	5.569276230492532	-1.8103138340877567	5.08831618012691	-1.8423587132897619
2692	2	1	1	0	3.1290823064896847	-0.199892437097699	4.4010024632174805	-0.9971021867495458
2692	3	1	0.0565	0.6245	4.44922104901508	-1.274406138101186	4.4010024632174805	-0.9971021867495458
2692	3	2	0	1	4.44922104901508	-1.274406138101186	3.1290823064896847	-0.199892437097699
2693	2	1	0.29175	0.44975	-3.0352901640518475	-0.2967221822047438	-2.9252946190426092	0.24281784184327088
2693	3	1	0.1575	0.5985	-2.7087131400151643	-0.7986427720659773	-2.9252946190426092	0.24281784184327088
2693	3	2	0.3045	0.65875	-2.7087131400151643	-0.7986427720659773	-3.0352901640518475	-0.2967221822047438
2694	2	1	0.932	0	0.5368723877265575	-0.33797128797729425	1.8948317105938122	-0.7430138696499421
2694	3	1	0.98225	0.0075	1.4390608184589677	-0.22957185821124754	1.8948317105938122	-0.7430138696499421
2694	3	2	0.65025	1	1.4390608184589677	-0.22957185821124754	0.5368723877265575	-0.33797128797729425
2695	2	1	1	0	2.240665165500701	0.47594963522421924	3.3192173697722156	-0.310650357389614
2695	3	1	0.9995	5e-4	2.6827626650668748	0.3760941819201088	3.3192173697722156	-0.310650357389614
2695	3	2	0.30625	0.9925	2.6827626650668748	0.3760941819201088	2.240665165500701	0.47594963522421924
2696	2	1	0.43425	0.4045	-1.7400645451660537	0.04176725081940717	-1.6083086195537053	0.14572945975711815
2696	3	1	0.2425	0.62525	-1.4377863619567548	-0.30874218235731293	-1.6083086195537053	0.14572945975711815
2696	3	2	0.299	0.72025	-1.4377863619567548	-0.30874218235731293	-1.7400645451660537	0.04176725081940717
2697	2	1	0.00975	0.91775	4.03435874904646	0.19037566488653335	3.7771845747485795	0.6852768302471102
2697	3	1	0.94575	2.5e-4	3.1744530517812333	1.030051578996407	3.7771845747485795	0.6852768302471102
2697	3	2	1	0	3.1744530517812333	1.030051578996407	4.03435874904646	0.19037566488653335
2698	2	1	0.994	0	4.5339374554957175	-0.2678389586039919	5.479985101142583	-0.7165401324492655
2698	3	1	1	0.004	5.059958304286814	-0.03592913754973876	5.479985101142583	-0.7165401324492655
2698	3	2	0.8955	0.99975	5.059958304286814	-0.03592913754973876	4.5339374554957175	-0.2678389586039919
2699	2	1	1	0	2.6351251438497183	-1.3553277968912412	4.145085063431278	-2.6042285414882502
2699	3	1	0.99675	0.00525	3.7509135351071006	-2.096639384421927	4.145085063431278	-2.6042285414882502
2699	3	2	0	1	3.7509135351071006	-2.096639384421927	2.6351251438497183	-1.3553277968912412
2700	2	1	0.898	2.5e-4	4.332512950409173	0.25656050628380167	4.904018496041926	0.022428289978006985
2700	3	1	0.995	0	4.288640274725355	0.5184433838999569	4.904018496041926	0.022428289978006985
2700	3	2	0.91325	0.40375	4.288640274725355	0.5184433838999569	4.332512950409173	0.25656050628380167
2701	2	1	0.9945	2.5e-4	4.692156483355877	0.016263416579119262	5.238587855814558	-0.47467431426316287
2701	3	1	1	0	4.1261654972681026	1.096126585211343	5.238587855814558	-0.47467431426316287
2701	3	2	1	0.00125	4.1261654972681026	1.096126585211343	4.692156483355877	0.016263416579119262
2702	2	1	0.84875	0.97225	3.439819637065127	-0.770764745280717	3.1309090259376573	-0.9768175490548061
2702	3	1	0.99025	0.512	3.136215498224413	-0.5044053586192123	3.1309090259376573	-0.9768175490548061
2702	3	2	0.9105	0.0385	3.136215498224413	-0.5044053586192123	3.439819637065127	-0.770764745280717
2703	2	1	0.513	0.062	3.8630634216050357	-0.7462228405544589	4.108712429629376	-0.7531871632959094
2703	3	1	0.688	0.25625	3.999741814283396	-0.6600789596748924	4.108712429629376	-0.7531871632959094
2703	3	2	0.683	0.7985	3.999741814283396	-0.6600789596748924	3.8630634216050357	-0.7462228405544589
2704	2	1	0.89375	0	3.8695024568174547	-0.312600220527352	4.741933257270334	-0.5498001827399253
2704	3	1	1	0	3.4949295296409826	0.8132282514718748	4.741933257270334	-0.5498001827399253
2704	3	2	1	0.01875	3.4949295296409826	0.8132282514718748	3.8695024568174547	-0.312600220527352
2705	2	1	0.95275	0.034	3.6784339514107245	0.7118229076361492	4.002121761177591	0.386116875472001
2705	3	1	1	0	3.319584548251439	1.2642094162687922	4.002121761177591	0.386116875472001
2705	3	2	0.99775	0.0245	3.319584548251439	1.2642094162687922	3.6784339514107245	0.7118229076361492
2706	2	1	0.98175	0	3.1687096875867033	0.9191245400853334	3.7879930695574355	0.511297785637888
2706	3	1	1	0	2.8942382754079268	1.3443891803689103	3.7879930695574355	0.511297785637888
2706	3	2	0.9745	0.07775	2.8942382754079268	1.3443891803689103	3.1687096875867033	0.9191245400853334
2707	2	1	0.4425	0.86	-1.5945159588798992	-0.9198328311158382	-2.1617965139929023	-0.7967176702333347
2707	3	1	0.4375	0.992	-0.9742382211915903	-0.9399088505514781	-2.1617965139929023	-0.7967176702333347
2707	3	2	0.493	0.91625	-0.9742382211915903	-0.9399088505514781	-1.5945159588798992	-0.9198328311158382
2708	2	1	0.687	0.9845	4.721968860174183	0.6886463752315661	4.350556145890611	0.5941145763078306
2708	3	1	0.99475	0.03275	4.019113366306452	1.0721229757705635	4.350556145890611	0.5941145763078306
2708	3	2	0.972	0	4.019113366306452	1.0721229757705635	4.721968860174183	0.6886463752315661
2709	2	1	0.999	0.727	3.193744529620713	-1.0129069913294024	3.0992448772773997	-1.6429926754784838
2709	3	1	0.99975	0.96075	3.3821228506978676	-0.7420688228880536	3.0992448772773997	-1.6429926754784838
2709	3	2	0.918	0.8625	3.3821228506978676	-0.7420688228880536	3.193744529620713	-1.0129069913294024
2710	2	1	0.89175	1	5.215770483076717	0.946624790751045	4.583152867531961	0.7174581282679731
2710	3	1	0.99975	0.80675	4.738035539860334	1.3386586850658868	4.583152867531961	0.7174581282679731
2710	3	2	0.979	0.00275	4.738035539860334	1.3386586850658868	5.215770483076717	0.946624790751045
2711	2	1	0.99975	0.016	3.2266336772733695	0.23212854747326211	3.6122149635361698	-0.5321907252495661
2711	3	1	1	0.49375	3.605896160787686	0.2775563087011861	3.6122149635361698	-0.5321907252495661
2711	3	2	0.58625	0.98725	3.605896160787686	0.2775563087011861	3.2266336772733695	0.23212854747326211
2712	2	1	0.9995	0	1.3480493175585884	0.6244433557056444	3.4005995748511717	-0.08630111324998678
2712	3	1	1	0	1.6291159260413157	1.2004906949121126	3.4005995748511717	-0.08630111324998678
2712	3	2	0.99275	0.89125	1.6291159260413157	1.2004906949121126	1.3480493175585884	0.6244433557056444
2713	2	1	1	0	0.48647630798079544	-0.3496598638962105	3.135380064812484	-1.2711773461610463
2713	3	1	1	0	2.244496145224902	-0.22181304658515946	3.135380064812484	-1.2711773461610463
2713	3	2	0.6795	1	2.244496145224902	-0.22181304658515946	0.48647630798079544	-0.3496598638962105
2714	2	1	0.729	0.47	3.2872934575469523	0.044582809341228116	3.2950365946763807	-0.07009078527973231
2714	3	1	1	0.3615	3.2335130560013314	0.8465062900351519	3.2950365946763807	-0.07009078527973231
2714	3	2	1	0.39125	3.2335130560013314	0.8465062900351519	3.2872934575469523	0.044582809341228116
2715	2	1	0.46375	0.03775	-1.7362796993707827	0.16084061732762828	-0.9246866819323352	0.220256330456263
2715	3	1	0.66325	0.9985	0.17168938926946323	0.39611783891981495	-0.9246866819323352	0.220256330456263
2715	3	2	0.67375	1	0.17168938926946323	0.39611783891981495	-1.7362796993707827	0.16084061732762828
2716	2	1	0	1	6.639764265962233	-2.5779810554230242	2.424758957739192	-1.4708711959718845
2716	3	1	0.018	1	5.26349097117818	-1.9064163227007245	2.424758957739192	-1.4708711959718845
2716	3	2	1	0	5.26349097117818	-1.9064163227007245	6.639764265962233	-2.5779810554230242
2717	2	1	0.01375	0	2.675119112263225	-2.0604854742574865	3.4118143372254197	-1.5817477912574713
2717	3	1	0.0175	0.99	3.7688517658805543	-1.9818649557981658	3.4118143372254197	-1.5817477912574713
2717	3	2	0.64625	1	3.7688517658805543	-1.9818649557981658	2.675119112263225	-2.0604854742574865
2718	2	1	0.99975	0	3.1345481360744207	-1.1922773394573696	5.337813120084464	-1.9569535336398969
2718	3	1	0.99975	0.003	4.939518490115339	-1.3308842202331188	5.337813120084464	-1.9569535336398969
2718	3	2	0.22425	1	4.939518490115339	-1.3308842202331188	3.1345481360744207	-1.1922773394573696
